|Category|Year Created|Surface|Substrate|Signature|Image Size|img_url|Title|Artist Name|image_file
239|2D||Oil|Canvas|Unknown|10.13 x 40.13 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/51da6c691cda4b5ab569a3e9c5312408.jpg|NYMPHÉAS (FRAGMENT)|CLAUDE MONET|images/claude_monet/51da6c691cda4b5ab569a3e9c5312408.jpg
240|2D|1880|Huile|Toile|Yes|46 x 37.8 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4cb51b15e942c8dd8e184f3aa7e3df32.jpg|Portrait de Jeanne Serveau|CLAUDE MONET|images/claude_monet/4cb51b15e942c8dd8e184f3aa7e3df32.jpg
241|2D|1886|Oil|Canvas|Yes|23.63 x 23.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/5bf388f13d8aee57851c73c2aec7ce4e.jpg|Belle-Île|CLAUDE MONET|images/claude_monet/5bf388f13d8aee57851c73c2aec7ce4e.jpg
242|2D|1840|Oil|Canvas|Unknown|16.5 x 20.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3a9ab666b5530753a8e0fe42aae68837.jpg|DANS LE PRAIRIE, VÉTHEUIL|CLAUDE MONET|images/claude_monet/3a9ab666b5530753a8e0fe42aae68837.jpg
243|2D|1882|Oil|Canvas|Yes|23.75 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/319dd05e03c42f53beef0044468ed9d4.jpg|Église de Varengeville, effet matinal|CLAUDE MONET|images/claude_monet/319dd05e03c42f53beef0044468ed9d4.jpg
244|2D|1891|Oil|Canvas|Unknown|45.75 x 28.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/23e4f6f037ea6d0117587a7731f37410.jpg|Les Peupliers|CLAUDE MONET|images/claude_monet/23e4f6f037ea6d0117587a7731f37410.jpg
245|2D|1877|Oil|Canvas|Yes|23.63 x 28.63 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ab33c8b97cef9a57a5a9eb331d7aa1b1.jpg|LA SEINE À ARGENTEUIL|CLAUDE MONET|images/claude_monet/ab33c8b97cef9a57a5a9eb331d7aa1b1.jpg
246|2D|1875|Oil|Canvas|Yes|24.125 x 31.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9281ae0307d72ff23881333eea9c0fb5.jpg|La berge du Petit-Gennevilliers|CLAUDE MONET|images/claude_monet/9281ae0307d72ff23881333eea9c0fb5.jpg
247|2D||Pastel|Papier|Yes|25 x 35 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4680acbfd4a0d478a02f6d943ca73e83.jpg|La Mare|CLAUDE MONET|images/claude_monet/4680acbfd4a0d478a02f6d943ca73e83.jpg
248|2D|1885|Pastel|Paper|Yes|8.75 x 15.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ad71c979fc4d4c54793716baf1579e27.jpg|ÉTRETAT, FALAISE D'AVAL|CLAUDE MONET|images/claude_monet/ad71c979fc4d4c54793716baf1579e27.jpg
249|2D|1884|Oil|Canvas|Yes|23.75 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6d246658928996d3d682c69bc3e4156f.jpg|La rivière de l'Epte à Giverny, l'été|CLAUDE MONET|images/claude_monet/6d246658928996d3d682c69bc3e4156f.jpg
250|2D|1899|Oil|Canvas|Unknown|23.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/39479e571f3360ac3ba25500351451d2.jpg|LES PATINEURS À GIVERNY|CLAUDE MONET|images/claude_monet/39479e571f3360ac3ba25500351451d2.jpg
251|2D|1882|Oil|Canvas|Yes|25.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cba1bbf9e452a20543facc3e2f7010e9.jpg|Maison de pêcheur au Petit Ailly|CLAUDE MONET|images/claude_monet/cba1bbf9e452a20543facc3e2f7010e9.jpg
252|2D|1876|Oil|Canvas|Yes|21.25 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1ce4d39a79f24111cb32cc57f659362b.jpg|ETUDE DE JONCS|CLAUDE MONET|images/claude_monet/1ce4d39a79f24111cb32cc57f659362b.jpg
253|2D|1917|Oil|Canvas|Yes|38.375 x 78.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/741118142394eb121797bb4eab209404.jpg|LE BASSIN AUX NYMPHÉAS|CLAUDE MONET|images/claude_monet/741118142394eb121797bb4eab209404.jpg
254|2D|1885|Oil|Canvas|Yes|25.5 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/21daea5b9300f6e64584d8279c42a761.jpg|LE SAULE|CLAUDE MONET|images/claude_monet/21daea5b9300f6e64584d8279c42a761.jpg
255|2D|1884|Oil|Canvas|Yes|25.75 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/90507863ec0b67e5f324965f14423530.jpg|Bois d'oliviers au jardin Moreno|CLAUDE MONET|images/claude_monet/90507863ec0b67e5f324965f14423530.jpg
256|2D||Oil|Canvas|Yes|19.75 x 24 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7ea9b077d396957bacd1d589732bbb41.jpg|Étude de bateaux sur la plage d'Étretat|CLAUDE MONET|images/claude_monet/7ea9b077d396957bacd1d589732bbb41.jpg
257|2D|1925|Oil|Canvas|Yes|36.25 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/faea74e48401b4de5c9d4ab096994fce.jpg|La maison dans les roses|CLAUDE MONET|images/claude_monet/faea74e48401b4de5c9d4ab096994fce.jpg
258|2D|1884|Oil|Canvas|Yes|26 x 32.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2a050d23cf5bcae13840e5f80e9f8878.jpg|La route rouge près de Menton|CLAUDE MONET|images/claude_monet/2a050d23cf5bcae13840e5f80e9f8878.jpg
259|2D|1880|Pastel|Paper|Yes|30 x 47 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/912fdb7d3f15e2f370ecdc8cb1ae9fb5.jpg|PAYSAGE, BORD DE LA SEINE, PRÈS DE JEUFOSSE (EURE)|CLAUDE MONET|images/claude_monet/912fdb7d3f15e2f370ecdc8cb1ae9fb5.jpg
260|2D|1879|Oil|Canvas|Yes|55 x 74 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c7dabacee8cd8f078b203650819433f9.jpg|LA BERGE À LAVACOURT, NEIGE|CLAUDE MONET|images/claude_monet/c7dabacee8cd8f078b203650819433f9.jpg
261|2D|1873|Oil|Canvas|Yes|21.625 x 29.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c4aef61b8a308ee5eca32db164b6ddf5.jpg|PÉNICHES À ASNIÈRES|CLAUDE MONET|images/claude_monet/c4aef61b8a308ee5eca32db164b6ddf5.jpg
262|2D|1890|Oil|Canvas|Yes|23.5 x 39.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2d16949c42aa64058aabeec1e195f719.jpg|Untitled|CLAUDE MONET|images/claude_monet/2d16949c42aa64058aabeec1e195f719.jpg
263|2D|1886|Oil|Canvas|Yes|25.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Effet de neige à Limetz|CLAUDE MONET|images/claude_monet/beac2092aad7c91227aeb0a9e23c1418.jpg
264|2D|1887|Oil|Canvas|Yes|26 x 39.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6687c3fc582f717fd7a4937f64419d0a.jpg|CLÉMATITES|CLAUDE MONET|images/claude_monet/6687c3fc582f717fd7a4937f64419d0a.jpg
265|2D|1864|Oil|Canvas|Yes|20.5 x 26.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/713ae1e76cbd3bd9ecac0cc1473bba2d.jpg|LA CHAPELLE DE NOTRE-DAME-DE-GRÂCE, HONFLEUR|CLAUDE MONET|images/claude_monet/713ae1e76cbd3bd9ecac0cc1473bba2d.jpg
266|2D|1901|Oil|Canvas|Yes|32.25 x 36.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Vétheuil, effet de soleil|CLAUDE MONET|images/claude_monet/beac2092aad7c91227aeb0a9e23c1418.jpg
267|2D|1885|Oil|Canvas|Yes|65.5 x 81 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/756a22282e8041af917487501a308bc5.jpg|ROUTE DE GIVERNY EN HIVER|CLAUDE MONET|images/claude_monet/756a22282e8041af917487501a308bc5.jpg
268|2D|1878|Oil|Canvas|Yes|25.75 x 21.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|Au Parc Monceau|CLAUDE MONET|images/claude_monet/beac2092aad7c91227aeb0a9e23c1418.jpg
269|2D||Oil|Canvas|Yes|18.75 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/beac2092aad7c91227aeb0a9e23c1418.jpg|L'église de Vétheuil|CLAUDE MONET|images/claude_monet/beac2092aad7c91227aeb0a9e23c1418.jpg
270|2D|1872|Oil|Canvas|Yes|20.125 x 25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/0a05eabb11fad99288995810e9981bde.jpg|Untitled|CLAUDE MONET|images/claude_monet/0a05eabb11fad99288995810e9981bde.jpg
271|2D|1876|Oil|Canvas|Yes|23.75 x 32.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cafc2858ebd6a19a6731219bb424febc.jpg|Dans la prairie|CLAUDE MONET|images/claude_monet/cafc2858ebd6a19a6731219bb424febc.jpg
272|2D||Oil|Canvas|Yes|31.75 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/822a762e242575e3df496c7554be2398.jpg|Les tilleuls à Poissy|CLAUDE MONET|images/claude_monet/822a762e242575e3df496c7554be2398.jpg
273|2D|1884|Oil|Canvas|Yes|25.5 x 32 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/a5a9687a1ac4800fad5852d3c56d75cb.jpg|Strada romana à Bordighera|CLAUDE MONET|images/claude_monet/a5a9687a1ac4800fad5852d3c56d75cb.jpg
274|2D|1888|Oil|Canvas|Yes|28.75 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c09e6c08d969bb9e8b45429543a14319.jpg|BORDS DE LA MÉDITERRANÉE, TEMPS GRIS|CLAUDE MONET|images/claude_monet/c09e6c08d969bb9e8b45429543a14319.jpg
275|2D|1893|Oil|Canvas|Yes|41.75 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ca2619a375d737198ed5da4b40c5a293.jpg|LA CATHÉDRALE DANS LE BROUILLARD|CLAUDE MONET|images/claude_monet/ca2619a375d737198ed5da4b40c5a293.jpg
276|2D|1885|Oil|Canvas|Yes|26 x 36.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d433c70a54c440ff5018edc60758b929.jpg|PAYSAGE À PORT-VILLEZ|CLAUDE MONET|images/claude_monet/d433c70a54c440ff5018edc60758b929.jpg
277|2D|1865|Oil|Canvas|Yes|21.375 x 16.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/64454155da701ca94f02f6fdcd319b31.jpg|UN CHÊNE AU BAS-BRÉAU, LE BODMER|CLAUDE MONET|images/claude_monet/64454155da701ca94f02f6fdcd319b31.jpg
278|2D|1881|Oil|Canvas|Yes|23.5 x 31.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ef11c56352c91c852fe12f049af4d9a0.jpg|Untitled|CLAUDE MONET|images/claude_monet/ef11c56352c91c852fe12f049af4d9a0.jpg
279|2D||Huile|Toile|Unknown|55.5 x 72.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/c89add5250a14d2fe6dca9bc101bb871.jpg|L'HIVER, PRÈS DE LAVACOURT|CLAUDE MONET|images/claude_monet/c89add5250a14d2fe6dca9bc101bb871.jpg
280|2D|1870|Oil|Canvas|Yes|48 x 73.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/09ab42ac38d0340c0fd78d6d8b60f2d7.jpg|LA PLAGE À TROUVILLE|CLAUDE MONET|images/claude_monet/09ab42ac38d0340c0fd78d6d8b60f2d7.jpg
281|2D|1880|Oil|Canvas|Yes|21.25 x 31.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/e60e5a43e2d4ca1e33746bc6043ce086.jpg|Coucher de soleil à Lavacourt|CLAUDE MONET|images/claude_monet/e60e5a43e2d4ca1e33746bc6043ce086.jpg
282|2D|1919|Oil|Canvas|Yes|39.5 x 79.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/2e1e5d12e0fa953fafff54eb3d58dc4c.jpg|Le bassin aux nymphéas|CLAUDE MONET|images/claude_monet/2e1e5d12e0fa953fafff54eb3d58dc4c.jpg
283|2D|1882|Oil|Canvas|Yes|23.625 x 29 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/9ef6b5eec244ee631a54b1d06e38543e.jpg|Les sapins à Varengeville|CLAUDE MONET|images/claude_monet/9ef6b5eec244ee631a54b1d06e38543e.jpg
284|2D||Pastel|Paper|Unknown|21.5 x 27.7 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/fb17f99572150e7a248befb1c8611a54.jpg|PAYSAGE|CLAUDE MONET|images/claude_monet/fb17f99572150e7a248befb1c8611a54.jpg
285|2D|1889|Oil|Canvas|Yes|31.875 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d25321253266bac796b3705894a8b83c.jpg|LA VALLÉE DE LA CREUSE À FRESSELINES|CLAUDE MONET|images/claude_monet/d25321253266bac796b3705894a8b83c.jpg
286|2D|1873|Oil|Canvas|Yes|23.625 x 38.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b77756e9440eaa2f9d9e3240deba2a7c.jpg|Le Pont du chemin de fer à Argenteuil|CLAUDE MONET|images/claude_monet/b77756e9440eaa2f9d9e3240deba2a7c.jpg
287|2D|1908|Oil|Canvas|Yes|36 x 37 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4652dc3c2dacd4bde268ff2983b4a9b6.jpg|Nymphéas|CLAUDE MONET|images/claude_monet/4652dc3c2dacd4bde268ff2983b4a9b6.jpg
288|2D|1874|Oil|Canvas|Yes|56.3 x 74 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3a9856d8ab4fd693d79cc19a3c22d81e.jpg|LE BINNEN-AMSTEL, AMSTERDAM|CLAUDE MONET|images/claude_monet/3a9856d8ab4fd693d79cc19a3c22d81e.jpg
289|2D|1867|Oil|Canvas|Yes|49 x 65 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/69ddd6f9327cc6318a7a3645cf47c701.jpg|LA ROUTE DE LA FERME SAINT-SIMÉON EN HIVER|CLAUDE MONET|images/claude_monet/69ddd6f9327cc6318a7a3645cf47c701.jpg
290|2D|1881|Oil|Canvas|Yes|23.5 x 29.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/af470cb5b850469b99795d0b089bc82c.jpg|LE JARDIN DE VÉTHEUIL|CLAUDE MONET|images/claude_monet/af470cb5b850469b99795d0b089bc82c.jpg
291|2D|1882|Oil|Canvas|Yes|28.75 x 23.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/45d36d7dfb65da41c04ec7075afde96b.jpg|Allée de sapins à Varengeville|CLAUDE MONET|images/claude_monet/45d36d7dfb65da41c04ec7075afde96b.jpg
292|2D|1876|Oil|Canvas|Yes|23.375 x 31.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8d62b2b117694ba12fe23eecf96542e3.jpg|L'Yerres près de Montgeron|CLAUDE MONET|images/claude_monet/8d62b2b117694ba12fe23eecf96542e3.jpg
293|2D|1882|Oil|Canvas|Yes|21.5 x 26 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b4328aa3f5bfc5c9cfb75f35629571e7.jpg|Pourville|CLAUDE MONET|images/claude_monet/b4328aa3f5bfc5c9cfb75f35629571e7.jpg
294|2D||Craie, Pastel|papier bleu-gris|Yes|57.5 x 39.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/4cbea88307735c6c22a02f5836c4b669.jpg|L'ami Dermit|CLAUDE MONET|images/claude_monet/4cbea88307735c6c22a02f5836c4b669.jpg
295|2D|1918|Oil|Canvas|Yes|25.5 x 21.25 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/6dc7ed042319a97ec7c09005dbec26b5.jpg|LES NYMPHÉAS|CLAUDE MONET|images/claude_monet/6dc7ed042319a97ec7c09005dbec26b5.jpg
296|2D|1881|Oil|Canvas|Yes|23.625 x 28.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/cd9f0dc9ba22404269b9fdb12848382d.jpg|LA MER VUE DES FALAISES|CLAUDE MONET|images/claude_monet/cd9f0dc9ba22404269b9fdb12848382d.jpg
297|2D|1872|Oil|Canvas|Yes|18.875 x 24.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/561d2231400b92447536358a10a7626f.jpg|LA SEINE AU PETIT-GENNEVILLIERS|CLAUDE MONET|images/claude_monet/561d2231400b92447536358a10a7626f.jpg
298|2D|1908|Oil|Canvas|Yes|32 x 26 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/61a1f55145f6e53ae06d2c0ed9e6645c.jpg|LE PALAIS DARIO|CLAUDE MONET|images/claude_monet/61a1f55145f6e53ae06d2c0ed9e6645c.jpg
299|2D||Oil|Canvas|Yes|28.875 x 28.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/efdd554bad08ac245054c5b1a5c26863.jpg|Val de Falaise|CLAUDE MONET|images/claude_monet/efdd554bad08ac245054c5b1a5c26863.jpg
300|2D|1878|Oil|Canvas|Yes|21.125 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b4fd85c4c24e2741c1224b1879c3fe0f.jpg|A travers les arbres, Île de la Grande Jatte|CLAUDE MONET|images/claude_monet/b4fd85c4c24e2741c1224b1879c3fe0f.jpg
301|2D|1897|Oil|Canvas|Yes|51.25 x 34.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/f140abf2d9f149a0df3f2e42dd767071.jpg|Chrysanthèmes|CLAUDE MONET|images/claude_monet/f140abf2d9f149a0df3f2e42dd767071.jpg
302|2D|1896|Oil|Canvas|Yes|25.875 x 39.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/d8f6477befde836a332aef7a160eb667.jpg|Falaise à Pourville|CLAUDE MONET|images/claude_monet/d8f6477befde836a332aef7a160eb667.jpg
303|2D|1876|Oil|Canvas|Yes|28.5 x 23.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/8105e4c2ab168fcbcdf4f36b20bb32bf.jpg|Le fleuve aux saules|CLAUDE MONET|images/claude_monet/8105e4c2ab168fcbcdf4f36b20bb32bf.jpg
304|2D|1888|Oil|Canvas|Yes|29 x 36.375 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/85a271b708a688bce59c87c18e81624e.jpg|Pins, cap d'Antibes|CLAUDE MONET|images/claude_monet/85a271b708a688bce59c87c18e81624e.jpg
305|2D|1884|Oil|Canvas|Yes|25.75 x 31.875 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3da24cdfa0a0df0cdea8ae755b868714.jpg|Vallée de Sasso|CLAUDE MONET|images/claude_monet/3da24cdfa0a0df0cdea8ae755b868714.jpg
306|2D|1880|Oil|Canvas|Yes|19.75 x 29.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/3b3da5099abf1d504f7fbb3dc139bb3e.jpg|Vue de Vétheuil|CLAUDE MONET|images/claude_monet/3b3da5099abf1d504f7fbb3dc139bb3e.jpg
307|2D|1904|Oil|Canvas|Yes|25.5 x 39.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/14ef0017795275c3b3fd4b3a75d7103d.jpg|Waterloo Bridge, temps couvert|CLAUDE MONET|images/claude_monet/14ef0017795275c3b3fd4b3a75d7103d.jpg
308|2D|1878|Oil|Canvas|Yes|20 x 25.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/b3fe168c5af8c84722527077eb0e1c98.jpg|Berge de la Seine à Lavacourt|CLAUDE MONET|images/claude_monet/b3fe168c5af8c84722527077eb0e1c98.jpg
309|2D|1886|Oil|Canvas|Yes|25.75 x 31.75 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/98014c9b4d7db8ce86af65c6bd7f4ab5.jpg|Coucher de soleil à Giverny|CLAUDE MONET|images/claude_monet/98014c9b4d7db8ce86af65c6bd7f4ab5.jpg
310|2D|1878|Oil|Canvas|Yes|21.25 x 25.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/60e86a244c827664db5e77b8c6be303c.jpg|Le parc Monceau|CLAUDE MONET|images/claude_monet/60e86a244c827664db5e77b8c6be303c.jpg
311|2D|1885|Oil|Canvas|Yes|26 x 32.125 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/63325e8d82dccaa40fece29b6632e622.jpg|BORDS DE LA SEINE À PORT-VILLEZ|CLAUDE MONET|images/claude_monet/63325e8d82dccaa40fece29b6632e622.jpg
312|2D|1882|Oil|Canvas|Yes|25.5 x 33.5 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/1a63b577b1bc53a94fd4e79e5012e2d7.jpg|RIVIÈRE DE POURVILLE, MARÉE BASSE|CLAUDE MONET|images/claude_monet/1a63b577b1bc53a94fd4e79e5012e2d7.jpg
313|2D|1872|Oil|Canvas|Yes|19 x 29.625 inch|https://artbnk-art-resized-images.s3.amazonaws.com/w526/7f2720a0d251f902f175255d950c3cc3.jpg|Effet de brouillard|CLAUDE MONET|images/claude_monet/7f2720a0d251f902f175255d950c3cc3.jpg
314|2D|1885|Huile|Toile|Yes|65.4 x 81.5 cm|https://artbnk-art-resized-images.s3.amazonaws.com/w526/ecb6d31eb9288603b402a80349ce58db.jpg|L'entrée de Giverny sous la neige|CLAUDE MONET|images/claude_monet/ecb6d31eb9288603b402a80349ce58db.jpg
